6800, 1173, 303
6805, 1173, 303
6810, 1173, 298
6815, 1173, 300
6820, 1173, 300
6825, 1163, 300
6830, 1173, 300
6835, 1173, 300
6840, 1173, 298
6845, 1173, 298
6850, 1173, 298
6855, 1173, 300
6860, 1173, 300
6865, 1173, 300
6870, 1173, 300
6875, 1173, 300
6880, 1173, 298
6885, 1163, 298
6890, 1173, 300
6895, 1173, 300
6900, 1173, 300
6905, 1173, 300
6910, 1163, 300
6915, 1163, 300
6920, 1163, 300
6925, 1173, 300
6930, 1173, 300
6935, 1163, 300
6940, 1163, 300
6945, 1163, 300
6950, 1163, 300
6955, 1173, 303
6960, 1163, 300
6965, 1163, 300
6970, 1163, 300
6975, 1163, 300
6980, 1163, 300
6985, 1163, 303
6990, 1163, 298
6995, 1163, 303
7000, 1163, 303
7005, 1163, 300
7010, 1163, 300
7015, 1173, 303
7020, 1163, 300
7025, 1163, 303
7030, 1163, 300
7035, 1163, 303
7040, 1173, 303
7045, 1173, 303
7050, 1173, 300
7055, 1173, 300
7060, 1163, 300
7065, 1163, 300
7070, 1173, 300
7075, 1173, 300
7080, 1173, 298
7085, 1163, 298
7090, 1163, 298
7095, 1173, 300
7100, 1173, 300
7105, 1173, 303
7110, 1173, 300
7115, 1173, 298
7120, 1163, 298
7125, 1163, 298
7130, 1163, 300
7135, 1173, 303
7140, 1173, 300
7145, 1173, 300
7150, 1163, 298
7155, 1163, 300
7160, 1163, 300
7165, 1163, 300
7170, 1173, 300
7175, 1163, 300
7180, 1163, 300
7185, 1163, 300
7190, 1163, 300
7195, 1163, 303
7200, 1163, 300
7205, 1163, 300
7210, 1163, 300
7215, 1163, 303
7220, 1163, 300
7225, 1163, 303
7230, 1163, 300
7235, 1153, 303
7240, 1163, 300
7245, 1153, 303
7250, 1163, 300
7255, 1163, 300
7260, 1163, 300
7265, 1163, 300
7270, 1153, 300
7275, 1153, 303
7280, 1163, 300
7285, 1163, 303
7290, 1163, 300
7295, 1163, 300
7300, 1153, 300
7305, 1153, 300
7310, 1163, 300
7315, 1163, 300
7320, 1163, 300
7325, 1163, 300
7330, 1153, 300
7335, 1163, 298
7340, 1163, 300
7345, 1163, 300
7350, 1163, 298
7355, 1163, 300
7360, 1163, 300
7365, 1163, 300
7370, 1163, 300
7375, 1163, 298
7380, 1163, 298
7385, 1163, 298
7390, 1163, 300
7395, 1153, 300
7400, 1163, 300
7405, 1163, 300
7410, 1163, 298
7415, 1163, 300
7420, 1153, 300
7425, 1153, 300
7430, 1163, 300
7435, 1163, 303
7440, 1153, 300
7445, 1163, 300
7450, 1153, 300
7455, 1153, 300
7460, 1163, 300
7465, 1163, 303
7470, 1153, 300
7475, 1153, 303
7480, 1153, 300
7485, 1153, 303
7490, 1153, 300
7495, 1153, 303
7500, 1153, 300
7505, 1153, 300
7510, 1153, 300
7515, 1153, 303
7520, 1163, 300
7525, 1163, 303
7530, 1153, 300
7535, 1153, 300
7540, 1153, 300
7545, 1153, 303
7550, 1163, 300
7555, 1163, 300
7560, 1163, 298
7565, 1153, 300
7570, 1153, 300
7575, 1163, 300
7580, 1163, 300
7585, 1163, 300
7590, 1163, 300
7595, 1153, 300
7600, 1153, 300
7605, 1163, 300
7610, 1163, 300
7615, 1163, 300
7620, 1163, 298
7625, 1163, 298
7630, 1153, 300
7635, 1163, 300
7640, 1163, 300
7645, 1163, 300
7650, 1163, 298
7655, 1153, 300
7660, 1153, 300
7665, 1153, 300
7670, 1153, 300
7675, 1163, 300
7680, 1153, 300
7685, 1153, 300
7690, 1153, 300
7695, 1153, 300
7700, 1153, 300
7705, 1153, 300
7710, 1153, 300
7715, 1153, 303
7720, 1153, 300
7725, 1153, 303
7730, 1153, 300
7735, 1153, 300
7740, 1153, 300
7745, 1153, 300
7750, 1153, 300
7755, 1153, 303
7760, 1153, 300
7765, 1153, 303
7770, 1153, 300
7775, 1153, 300
7780, 1153, 300
7785, 1153, 303
7790, 1153, 300
7795, 1153, 300
7800, 1153, 300
7805, 1153, 300
7810, 1153, 300
7815, 1153, 300
7820, 1153, 300
7825, 1153, 300
7830, 1153, 300
7835, 1153, 300
7840, 1153, 300
7845, 1153, 300
7850, 1153, 300
7855, 1153, 300
7860, 1153, 298
7865, 1153, 298
7870, 1153, 300
7875, 1153, 300
7880, 1153, 300
7885, 1153, 300
7890, 1153, 298
7895, 1153, 300
7900, 1153, 300
7905, 1153, 300
7910, 1153, 300
7915, 1153, 300
7920, 1153, 300
7925, 1153, 300
7930, 1153, 300
7935, 1153, 300
7940, 1153, 300
7945, 1153, 300
7950, 1153, 300
7955, 1143, 300
7960, 1143, 300
7965, 1143, 303
7970, 1153, 300
7975, 1143, 300
7980, 1143, 300
7985, 1143, 300
7990, 1143, 298
7995, 1143, 303
8000, 1153, 300
8005, 1143, 303
8010, 1143, 300
8015, 1143, 300
8020, 1143, 303
8025, 1143, 303
8030, 1153, 300
8035, 1143, 300
8040, 1143, 298
8045, 1143, 300
8050, 1143, 300
8055, 1153, 300
8060, 1153, 300
8065, 1153, 300
8070, 1143, 300
8075, 1143, 300
8080, 1153, 300
8085, 1153, 300
8090, 1153, 300
8095, 1153, 300
8100, 1153, 298
8105, 1143, 300
8110, 1153, 300
8115, 1153, 300
8120, 1153, 300
8125, 1153, 300
8130, 1153, 298
8135, 1143, 300
8140, 1153, 300
8145, 1153, 300
8150, 1153, 300
8155, 1153, 300
8160, 1143, 298
8165, 1143, 300
8170, 1143, 300
8175, 1153, 300
8180, 1153, 300
8185, 1153, 300
8190, 1143, 300
8195, 1143, 300
8200, 1143, 300
8205, 1143, 303
8210, 1143, 300
8215, 1143, 303
8220, 1143, 300
8225, 1143, 300
8230, 1143, 300
8235, 1143, 303
8240, 1143, 300
8245, 1143, 303
8250, 1143, 300
8255, 1143, 303
8260, 1143, 303
8265, 1143, 303
8270, 1143, 300
8275, 1143, 300
8280, 1143, 300
8285, 1143, 303
8290, 1143, 303
8295, 1143, 300
8300, 1143, 300
8305, 1143, 300
8310, 1143, 300
8315, 1143, 300
8320, 1143, 300
8325, 1143, 303
8330, 1143, 298
8335, 1143, 300
8340, 1143, 298
8345, 1143, 300
8350, 1143, 303
8355, 1143, 300
8360, 1143, 298
8365, 1143, 298
8370, 1143, 298
8375, 1143, 300
8380, 1143, 300
8385, 1143, 300
8390, 1143, 300
8395, 1143, 298
8400, 1143, 298
8405, 1143, 300
8410, 1143, 300
8415, 1143, 303
8420, 1143, 300
8425, 1143, 300
8430, 1143, 298
8435, 1143, 300
8440, 1143, 300
8445, 1143, 300
8450, 1143, 300
8455, 1143, 300
8460, 1143, 300
8465, 1143, 300
8470, 1143, 300
8475, 1143, 303
8480, 1143, 300
8485, 1133, 300
8490, 1143, 300
8495, 1143, 303
8500, 1143, 300
8505, 1143, 303
8510, 1143, 300
8515, 1133, 300
8520, 1133, 300
8525, 1133, 303
8530, 1133, 300
8535, 1143, 300
8540, 1143, 300
8545, 1133, 300
8550, 1133, 300
8555, 1133, 303
8560, 1143, 300
8565, 1143, 303
8570, 1143, 298
8575, 1143, 300
8580, 1133, 300
8585, 1133, 303
8590, 1143, 300
8595, 1143, 300
8600, 1143, 298
8605, 1143, 300
8610, 1143, 298
8615, 1143, 300
8620, 1143, 300
8625, 1143, 300
8630, 1143, 298
8635, 1143, 300
8640, 1133, 300
8645, 1143, 300
8650, 1143, 300
8655, 1143, 300
8660, 1143, 298
8665, 1143, 298
8670, 1143, 298
8675, 1133, 300
8680, 1143, 300
8685, 1143, 300
8690, 1143, 298
8695, 1133, 300
8700, 1133, 300
8705, 1133, 300
8710, 1133, 300
8715, 1143, 303
8720, 1133, 300
8725, 1133, 300
8730, 1133, 300
8735, 1133, 303
8740, 1133, 300
8745, 1133, 303
8750, 1133, 300
8755, 1133, 303
8760, 1133, 300
8765, 1133, 303
8770, 1133, 300
8775, 1143, 300
8780, 1133, 300
8785, 1133, 300
8790, 1133, 300
8795, 1133, 303
8800, 1143, 300
8805, 1143, 303
8810, 1133, 300
8815, 1133, 300
8820, 1133, 300
8825, 1133, 303
8830, 1133, 300
8835, 1143, 300
8840, 1143, 298
8845, 1133, 300
8850, 1133, 300
8855, 1133, 303
8860, 1143, 300
8865, 1133, 300
8870, 1143, 298
8875, 1133, 298
8880, 1133, 300
8885, 1143, 300
8890, 1143, 300
8895, 1143, 300
8900, 1143, 298
8905, 1143, 298
8910, 1133, 300
8915, 1133, 300
8920, 1143, 300
8925, 1133, 300
8930, 1143, 298
8935, 1133, 300
8940, 1133, 300
8945, 1133, 300
8950, 1133, 300
8955, 1133, 300
8960, 1133, 300
8965, 1133, 300
8970, 1133, 300
8975, 1133, 300
8980, 1133, 300
8985, 1133, 303
8990, 1133, 300
8995, 1133, 303
9000, 1133, 300
9005, 1133, 303
9010, 1133, 300
9015, 1133, 300
9020, 1133, 300
9025, 1133, 300
9030, 1133, 300
9035, 1133, 303
9040, 1133, 300
9045, 1133, 303
9050, 1133, 300
9055, 1133, 300
9060, 1124, 300
9065, 1124, 303
9070, 1133, 300
9075, 1133, 300
9080, 1133, 300
9085, 1124, 300
9090, 1124, 300
9095, 1133, 300
9100, 1133, 300
9105, 1133, 300
9110, 1133, 300
9115, 1133, 300
9120, 1133, 300
9125, 1133, 300
9130, 1133, 300
9135, 1133, 300
9140, 1133, 298
9145, 1133, 298
9150, 1133, 300
9155, 1133, 300
9160, 1133, 300
9165, 1133, 303
9170, 1133, 298
9175, 1133, 300
9180, 1124, 300
9185, 1133, 300
9190, 1133, 300
9195, 1133, 300
9200, 1133, 300
9205, 1133, 300
9210, 1133, 300
9215, 1133, 300
9220, 1133, 300
9225, 1133, 300
9230, 1124, 300
9235, 1124, 300
9240, 1124, 300
9245, 1124, 303
9250, 1133, 300
9255, 1124, 300
9260, 1124, 300
9265, 1124, 300
9270, 1124, 300
9275, 1124, 303
9280, 1124, 300
9285, 1124, 303
9290, 1124, 300
9295, 1124, 303
9300, 1124, 303
9305, 1124, 303
9310, 1133, 300
9315, 1133, 300
9320, 1124, 300
9325, 1124, 300
9330, 1124, 300
9335, 1133, 300
9340, 1133, 300
9345, 1133, 300
9350, 1133, 300
9355, 1124, 300
9360, 1133, 300
9365, 1133, 300
9370, 1133, 300
9375, 1133, 300
9380, 1124, 298
9385, 1124, 300
9390, 1133, 303
9395, 1133, 300
9400, 1133, 300
9405, 1133, 300
9410, 1133, 298
9415, 1124, 300
9420, 1124, 300
9425, 1124, 300
9430, 1133, 300
9435, 1133, 300
9440, 1124, 298
9445, 1124, 300
9450, 1124, 300
9455, 1124, 300
9460, 1133, 300
9465, 1133, 300
9470, 1124, 300
9475, 1124, 300
9480, 1124, 300
9485, 1124, 303
9490, 1133, 300
9495, 1124, 300
9500, 1124, 300
9505, 1124, 300
9510, 1124, 300
9515, 1124, 303
9520, 1124, 300
9525, 1124, 300
9530, 1124, 300
9535, 1124, 300
9540, 1124, 300
9545, 1124, 303
9550, 1124, 300
9555, 1124, 300
9560, 1124, 300
9565, 1124, 303
9570, 1124, 300
9575, 1124, 303
9580, 1124, 300
9585, 1124, 303
9590, 1124, 300
9595, 1124, 300
9600, 1124, 300
9605, 1124, 300
9610, 1124, 300
9615, 1124, 300
9620, 1124, 298
9625, 1124, 300
9630, 1124, 303
9635, 1124, 300
9640, 1124, 298
9645, 1124, 300
9650, 1124, 298
9655, 1124, 300
9660, 1124, 300
9665, 1124, 300
9670, 1124, 300
9675, 1124, 300
9680, 1124, 298
9685, 1124, 298
9690, 1124, 300
9695, 1124, 300
9700, 1124, 300
9705, 1124, 300
9710, 1124, 300
9715, 1124, 300
9720, 1124, 300
9725, 1124, 300
9730, 1124, 300
9735, 1124, 300
9740, 1124, 300
9745, 1124, 300
9750, 1124, 300
9755, 1124, 303
9760, 1124, 300
9765, 1124, 303
9770, 1124, 300
9775, 1124, 303
9780, 1124, 300
9785, 1124, 303
9790, 1124, 300
9795, 1114, 300
9800, 1114, 300
9805, 1114, 303
9810, 1114, 300
9815, 1124, 300
9820, 1124, 300
9825, 1124, 300
9830, 1114, 300
9835, 1114, 300
9840, 1124, 300
9845, 1124, 303
9850, 1124, 298
9855, 1124, 300
9860, 1114, 300
9865, 1114, 300
9870, 1124, 300
9875, 1124, 300
9880, 1124, 298
9885, 1124, 300
9890, 1114, 298
9895, 1114, 300
9900, 1124, 300
9905, 1124, 300
9910, 1124, 300
9915, 1124, 300
9920, 1114, 298
9925, 1114, 300
9930, 1124, 300
9935, 1124, 300
9940, 1124, 298
9945, 1124, 298
9950, 1124, 298
9955, 1114, 300
9960, 1124, 300
9965, 1124, 300
9970, 1124, 298
9975, 1124, 300
9980, 1124, 300
9985, 1114, 300
9990, 1114, 300
9995, 1124, 300
10000, 1114, 300
10005, 1114, 300
10010, 1114, 300
10015, 1114, 303
10020, 1114, 300
10025, 1114, 303
10030, 1114, 300
10035, 1114, 300
10040, 1114, 300
10045, 1114, 303
10050, 1114, 300
10055, 1114, 300
10060, 1114, 300
10065, 1114, 300
10070, 1114, 303
10075, 1114, 303
10080, 1124, 300
10085, 1114, 303
10090, 1124, 298
10095, 1114, 300
10100, 1114, 300
10105, 1114, 300
10110, 1124, 300
10115, 1124, 300
10120, 1124, 298
10125, 1114, 300
10130, 1114, 300
10135, 1124, 303
10140, 1124, 300
10145, 1124, 300
10150, 1124, 298
10155, 1124, 298
10160, 1114, 300
10165, 1114, 300
10170, 1124, 300
10175, 1124, 300
10180, 1124, 298
10185, 1124, 298
10190, 1114, 300
10195, 1114, 300
10200, 1124, 300
10205, 1124, 300
10210, 1124, 298
10215, 1114, 300
10220, 1114, 300
10225, 1114, 300
10230, 1124, 300
10235, 1124, 300
10240, 1114, 300
10245, 1114, 300
10250, 1114, 300
10255, 1114, 303
10260, 1114, 300
10265, 1114, 303
10270, 1114, 300
10275, 1114, 303
10280, 1114, 300
10285, 1114, 303
10290, 1114, 300
10295, 1114, 303
10300, 1114, 300
10305, 1114, 300
10310, 1114, 300
10315, 1114, 303
10320, 1124, 300
10325, 1114, 303
10330, 1114, 298
10335, 1114, 300
10340, 1114, 300
10345, 1114, 303
10350, 1114, 300
10355, 1114, 300
10360, 1114, 298
10365, 1114, 300
10370, 1114, 300
10375, 1114, 300
10380, 1114, 300
10385, 1114, 300
10390, 1114, 300
10395, 1114, 300
10400, 1114, 300
10405, 1114, 300
10410, 1114, 300
10415, 1114, 300
10420, 1114, 298
10425, 1114, 298
10430, 1114, 300
10435, 1114, 300
10440, 1114, 300
10445, 1114, 300
10450, 1114, 298
10455, 1114, 300
10460, 1114, 300
10465, 1114, 300
10470, 1114, 300
10475, 1114, 300
10480, 1114, 300
10485, 1114, 300
10490, 1114, 300
10495, 1114, 300
10500, 1114, 300
10505, 1114, 300
10510, 1104, 300
10515, 1104, 300
10520, 1114, 300
10525, 1114, 303
10530, 1114, 300
10535, 1104, 303
10540, 1104, 300
10545, 1104, 300
10550, 1104, 300
10555, 1114, 303
10560, 1114, 300
10565, 1114, 303
10570, 1114, 300
10575, 1104, 300
10580, 1104, 303
10585, 1104, 303
10590, 1114, 300
10595, 1114, 300
10600, 1104, 300
10605, 1104, 300
10610, 1104, 300
10615, 1114, 300
10620, 1114, 300
10625, 1114, 300
10630, 1114, 300
10635, 1104, 300
10640, 1114, 300
10645, 1114, 300
10650, 1114, 300
10655, 1114, 300
10660, 1114, 298
10665, 1104, 298
10670, 1114, 300
10675, 1114, 300
10680, 1114, 300
10685, 1114, 300
10690, 1114, 298
10695, 1104, 300
10700, 1114, 300
10705, 1114, 300
10710, 1114, 300
10715, 1114, 300
10720, 1114, 298
10725, 1104, 300
10730, 1114, 300
10735, 1104, 300
10740, 1114, 300
10745, 1114, 300
10750, 1104, 300
10755, 1104, 300
10760, 1104, 300
10765, 1104, 303
10770, 1114, 300
10775, 1104, 303
10780, 1104, 300
10785, 1104, 300
10790, 1104, 300
10795, 1104, 303
10800, 1104, 300
10805, 1104, 303
10810, 1104, 300
10815, 1104, 300
10820, 1104, 303
10825, 1104, 303
10830, 1104, 300
10835, 1104, 300
10840, 1104, 300
10845, 1104, 303
10850, 1104, 300
10855, 1114, 300
10860, 1114, 300
10865, 1114, 300
10870, 1104, 300
10875, 1104, 300
10880, 1114, 300
10885, 1114, 303
10890, 1114, 300
10895, 1114, 300
10900, 1104, 298
10905, 1104, 300
10910, 1104, 303
10915, 1114, 300
10920, 1114, 298
10925, 1114, 300
10930, 1114, 298
10935, 1104, 300
10940, 1104, 300
10945, 1114, 300
10950, 1114, 300
10955, 1114, 300
10960, 1104, 298
10965, 1104, 300
10970, 1104, 300
10975, 1104, 303
10980, 1114, 300
10985, 1114, 300
10990, 1104, 298
10995, 1104, 300
11000, 1104, 300
11005, 1104, 300
11010, 1104, 300
11015, 1104, 300
11020, 1104, 300
11025, 1104, 300
11030, 1104, 300
11035, 1104, 303
11040, 1104, 300
11045, 1104, 303
11050, 1104, 300
11055, 1104, 303
11060, 1104, 303
11065, 1104, 303
11070, 1104, 300
11075, 1104, 300
11080, 1104, 300
11085, 1104, 303
11090, 1104, 300
11095, 1104, 300
11100, 1104, 298
11105, 1104, 300
11110, 1104, 300
11115, 1094, 300
11120, 1104, 300
11125, 1104, 303
11130, 1104, 300
11135, 1104, 300
11140, 1104, 298
11145, 1104, 300
11150, 1104, 300
11155, 1104, 300
11160, 1104, 298
11165, 1104, 298
11170, 1104, 298
11175, 1104, 300
11180, 1104, 300
11185, 1104, 300
11190, 1104, 300
11195, 1104, 300
11200, 1104, 298
11205, 1104, 300
11210, 1094, 300
11215, 1104, 303
11220, 1104, 298
11225, 1104, 300
11230, 1104, 298
11235, 1104, 300
11240, 1104, 300
11245, 1104, 300
11250, 1104, 298
11255, 1104, 300
11260, 1104, 300
11265, 1104, 300
11270, 1104, 300
11275, 1104, 300
11280, 1094, 300
11285, 1094, 300
11290, 1094, 300
11295, 1094, 303
11300, 1094, 300
11305, 1094, 303
11310, 1094, 300
11315, 1094, 303
11320, 1094, 300
11325, 1094, 303
11330, 1094, 300
11335, 1104, 300
11340, 1094, 300
11345, 1094, 300
11350, 1094, 300
11355, 1094, 303
11360, 1104, 300
11365, 1104, 303
11370, 1104, 298
11375, 1094, 300
11380, 1094, 300
11385, 1094, 303
11390, 1104, 300
11395, 1104, 300
11400, 1104, 298
11405, 1104, 300
11410, 1094, 300
11415, 1104, 300
11420, 1104, 300
11425, 1104, 300
11430, 1104, 298
11435, 1104, 298
11440, 1094, 300
11445, 1104, 300
11450, 1104, 300
11455, 1104, 298
11460, 1104, 298
11465, 1104, 298
11470, 1094, 298
11475, 1094, 300
11480, 1104, 303
11485, 1104, 300
11490, 1104, 298
11495, 1094, 300
11500, 1094, 300
11505, 1094, 300
11510, 1094, 300
11515, 1104, 300
11520, 1094, 300
11525, 1094, 300
11530, 1094, 300
11535, 1094, 303
11540, 1094, 300
11545, 1104, 303
11550, 1094, 300
11555, 1094, 303
11560, 1094, 300
11565, 1094, 303
11570, 1094, 300
11575, 1094, 300
11580, 1094, 300
11585, 1094, 300
11590, 1094, 300
11595, 1094, 303
11600, 1094, 300
11605, 1094, 303
11610, 1094, 300
11615, 1094, 300
11620, 1094, 300
11625, 1094, 303
11630, 1094, 300
11635, 1104, 300
11640, 1094, 298
11645, 1094, 300
11650, 1094, 300
11655, 1104, 300
11660, 1104, 300
11665, 1094, 300
11670, 1104, 298
11675, 1094, 298
11680, 1094, 300
11685, 1104, 300
11690, 1104, 300
11695, 1104, 300
11700, 1104, 298
11705, 1094, 298
11710, 1094, 300
11715, 1094, 300
11720, 1094, 300
11725, 1104, 303
11730, 1094, 298
11735, 1094, 300
11740, 1094, 300
11745, 1094, 300
11750, 1094, 300
11755, 1104, 300
11760, 1094, 300
11765, 1094, 300
11770, 1094, 300
11775, 1094, 300
11780, 1094, 300
11785, 1094, 300
11790, 1094, 300
11795, 1094, 303
11800, 1094, 300
11805, 1094, 303
11810, 1094, 300
11815, 1094, 300
11820, 1094, 300
11825, 1094, 300
11830, 1094, 303
11835, 1094, 303
11840, 1094, 303
11845, 1094, 303
11850, 1085, 300
11855, 1094, 300
11860, 1085, 300
11865, 1085, 303
11870, 1094, 300
11875, 1094, 300
11880, 1094, 300
11885, 1085, 300
11890, 1085, 300
11895, 1094, 300
11900, 1094, 300
11905, 1094, 300
11910, 1094, 300
11915, 1085, 300
11920, 1094, 300
11925, 1094, 300
11930, 1094, 300
11935, 1094, 300
11940, 1094, 298
11945, 1094, 298
11950, 1094, 300
11955, 1094, 300
11960, 1094, 300
11965, 1094, 300
11970, 1094, 298
11975, 1085, 300
11980, 1094, 300
11985, 1094, 300
11990, 1094, 300
